transaction_id,customer_id,transaction_date,amount_spent,merchant_category,reward_points_earned,card_type
46587,591,2024-01-12 10:24:38.789946,129.06,Retail,13,Internal
46588,462,2023-08-10 05:41:38.789946,171.15,Retail,17,Internal
46589,56,2024-05-04 20:37:38.789946,298.96,Retail,30,External
46590,352,2024-05-27 12:11:38.789946,288.67,Groceries,29,Internal
46591,690,2023-12-29 20:58:38.789946,372.57,Entertainment,37,External
46592,590,2023-08-28 04:16:38.789946,32.54,Retail,3,Internal
46593,393,2023-09-26 06:18:38.789946,216.28,Groceries,22,External
46594,694,2024-04-14 22:28:38.789946,254.79,Entertainment,25,External
46595,11,2023-10-22 18:25:38.789946,420.0,Travel,42,External
46596,701,2024-06-07 06:21:38.789946,154.91,Entertainment,15,Internal
46597,599,2023-07-07 21:21:38.789946,89.32,Travel,9,External
46598,884,2024-04-14 20:22:38.789946,494.15,Groceries,49,External
46599,393,2023-08-15 16:13:38.789946,393.94,Travel,39,Internal
46600,210,2024-02-02 11:10:38.789946,55.5,Travel,6,External
46601,292,2023-07-26 23:38:38.789946,267.81,Dining,27,Internal
46602,434,2024-06-16 01:45:38.789946,87.73,Dining,9,External
46603,82,2023-09-16 18:45:38.789946,275.45,Dining,28,Internal
46604,90,2024-02-05 07:39:38.789946,46.56,Dining,5,External
46605,699,2023-12-22 13:56:38.789946,295.35,Groceries,30,External
46606,633,2023-10-06 19:56:38.789946,379.58,Retail,38,Internal
46607,516,2024-06-19 20:29:38.789946,81.17,Retail,8,Internal
46608,132,2023-11-13 01:18:38.789946,371.08,Dining,37,Internal
46609,212,2023-10-02 21:24:38.789946,432.16,Travel,43,Internal
46610,81,2024-04-15 22:17:38.789946,266.66,Groceries,27,External
46611,438,2024-02-25 23:57:38.789946,160.91,Groceries,16,Internal
46612,684,2023-12-23 22:31:38.789946,136.35,Travel,14,Internal
46613,404,2023-10-12 04:38:38.789946,472.46,Groceries,47,External
46614,635,2023-09-30 21:23:38.789946,320.39,Dining,32,External
46615,198,2024-04-25 21:34:38.789946,11.3,Travel,1,External
46616,849,2024-05-20 15:27:38.789946,466.63,Retail,47,External
46617,844,2023-12-08 11:16:38.789946,470.43,Travel,47,Internal
46618,900,2024-03-15 12:14:38.789946,126.73,Entertainment,13,Internal
46619,550,2023-11-13 07:22:38.789946,375.18,Dining,38,Internal
46620,368,2024-02-06 17:55:38.789946,84.9,Travel,8,External
46621,70,2023-10-10 06:10:38.789946,426.02,Groceries,43,Internal
46622,156,2023-12-03 02:07:38.789946,186.99,Groceries,19,External
46623,887,2024-02-06 11:59:38.789946,47.07,Entertainment,5,External
46624,1,2024-02-26 09:56:38.789946,425.07,Groceries,43,External
46625,916,2023-07-23 03:23:38.789946,182.4,Retail,18,Internal
46626,890,2023-07-29 13:03:38.789946,392.78,Dining,39,External
46627,827,2024-02-13 11:47:38.789946,281.86,Travel,28,External
46628,938,2024-01-19 01:03:38.789946,476.85,Groceries,48,External
46629,245,2023-12-20 20:21:38.789946,78.55,Retail,8,External
46630,704,2023-07-26 12:03:38.789946,490.95,Entertainment,49,Internal
46631,46,2023-10-10 05:44:38.789946,400.91,Dining,40,External
46632,782,2024-06-23 02:10:38.789946,355.03,Dining,36,External
46633,112,2024-04-19 16:09:38.789946,286.54,Dining,29,External
46634,31,2024-04-18 23:46:38.789946,229.18,Entertainment,23,External
46635,566,2023-10-30 12:33:38.789946,473.09,Dining,47,External
46636,405,2023-11-03 14:28:38.789946,349.98,Travel,35,External
46637,786,2024-06-13 15:01:38.789946,285.91,Groceries,29,Internal
46638,727,2023-09-05 23:19:38.789946,386.97,Retail,39,Internal
46639,359,2023-11-29 20:30:38.789946,304.27,Retail,30,External
46640,118,2024-05-12 16:01:38.789946,462.88,Dining,46,External
46641,581,2023-12-06 18:48:38.789946,109.51,Retail,11,External
46642,815,2024-04-08 03:44:38.789946,301.91,Groceries,30,External
46643,31,2023-08-18 17:25:38.789946,406.18,Travel,41,Internal
46644,15,2024-02-29 12:00:38.789946,458.46,Travel,46,External
46645,658,2024-04-15 19:52:38.789946,335.22,Groceries,34,Internal
46646,565,2024-01-17 15:29:38.789946,134.37,Groceries,13,Internal
46647,391,2023-11-04 18:47:38.789946,283.17,Entertainment,28,Internal
46648,195,2023-09-07 02:48:38.789946,10.6,Travel,1,External
46649,233,2024-02-28 00:35:38.789946,283.16,Groceries,28,External
46650,187,2023-07-27 17:31:38.789946,226.57,Dining,23,Internal
46651,669,2023-09-15 21:57:38.789946,168.48,Entertainment,17,External
46652,994,2024-06-25 22:17:38.789946,20.58,Travel,2,External
46653,46,2023-10-19 10:58:38.789946,242.76,Groceries,24,Internal
46654,742,2023-10-06 11:28:38.789946,384.39,Groceries,38,External
46655,629,2023-12-21 14:45:38.789946,117.1,Dining,12,Internal
46656,756,2023-09-01 20:29:38.789946,149.1,Dining,15,Internal
46657,381,2023-07-13 11:32:38.789946,493.67,Retail,49,External
46658,826,2024-05-31 00:36:38.789946,164.18,Dining,16,Internal
46659,466,2024-04-24 10:31:38.789946,207.6,Retail,21,External
46660,440,2023-11-01 04:16:38.789946,458.75,Groceries,46,Internal
46661,809,2023-12-12 15:15:38.789946,125.91,Travel,13,Internal
46662,765,2023-11-22 23:44:38.789946,133.96,Entertainment,13,External
46663,140,2024-06-14 07:16:38.789946,221.83,Dining,22,External
46664,941,2024-03-27 11:43:38.789946,278.0,Groceries,28,Internal
46665,856,2023-08-25 18:53:38.789946,193.31,Groceries,19,External
46666,193,2024-02-12 12:17:38.789946,110.33,Dining,11,Internal
46667,415,2023-07-25 00:38:38.789946,49.63,Travel,5,Internal
46668,431,2024-05-17 15:56:38.789946,367.99,Groceries,37,External
46669,677,2023-10-15 16:15:38.789946,27.57,Groceries,3,Internal
46670,795,2023-09-02 12:37:38.789946,170.12,Retail,17,Internal
46671,863,2023-08-12 01:22:38.789946,148.52,Travel,15,Internal
46672,709,2024-02-16 09:38:38.789946,326.37,Entertainment,33,External
46673,550,2023-08-12 07:11:38.789946,352.11,Travel,35,External
46674,858,2023-07-17 00:08:38.789946,111.81,Travel,11,Internal
46675,541,2024-03-16 00:25:38.789946,235.0,Dining,24,External
46676,871,2024-06-24 14:29:38.789946,21.06,Groceries,2,Internal
46677,189,2024-05-08 17:48:38.789946,428.86,Entertainment,43,External
46678,131,2024-01-05 07:48:38.789946,364.0,Dining,36,Internal
46679,453,2023-10-01 05:09:38.789946,67.38,Groceries,7,External
46680,654,2024-06-27 17:14:38.789946,451.99,Dining,45,Internal
46681,341,2024-02-05 21:20:38.789946,152.64,Dining,15,Internal
46682,813,2023-11-24 13:17:38.789946,470.83,Groceries,47,External
46683,340,2024-04-25 06:31:38.789946,249.9,Travel,25,Internal
46684,969,2023-08-07 08:33:38.789946,363.25,Travel,36,External
46685,307,2024-06-06 23:32:38.789946,399.07,Retail,40,Internal
46686,282,2024-05-18 01:22:38.789946,428.73,Travel,43,External
46687,81,2023-08-15 14:44:38.789946,66.58,Entertainment,7,Internal
46688,775,2023-10-03 06:21:38.789946,420.35,Groceries,42,Internal
46689,411,2023-09-11 08:58:38.789946,478.22,Groceries,48,Internal
46690,521,2024-01-15 11:18:38.789946,165.79,Travel,17,Internal
46691,148,2024-05-15 02:02:38.789946,286.04,Retail,29,Internal
46692,912,2023-07-05 06:23:38.789946,302.04,Entertainment,30,Internal
46693,299,2024-03-26 14:51:38.789946,238.5,Retail,24,Internal
46694,715,2023-11-30 12:36:38.789946,206.11,Entertainment,21,External
46695,807,2024-02-21 02:59:38.789946,499.12,Groceries,50,External
46696,255,2024-02-23 11:47:38.789946,12.9,Groceries,1,Internal
46697,101,2024-05-10 00:01:38.789946,113.23,Dining,11,External
46698,204,2024-01-30 12:24:38.789946,452.09,Travel,45,External
46699,600,2024-03-15 08:17:38.789946,133.58,Retail,13,Internal
46700,138,2023-12-12 16:11:38.789946,39.61,Entertainment,4,Internal
46701,118,2024-06-13 06:03:38.789946,404.06,Entertainment,40,External
46702,479,2023-12-24 17:45:38.789946,368.17,Dining,37,Internal
46703,866,2023-08-21 00:50:38.789946,209.74,Entertainment,21,Internal
46704,657,2024-02-20 00:38:38.789946,35.88,Groceries,4,Internal
46705,841,2023-10-19 00:05:38.789946,349.18,Retail,35,Internal
46706,295,2024-03-21 22:22:38.789946,323.38,Entertainment,32,Internal
46707,348,2023-08-11 01:10:38.789946,120.27,Entertainment,12,Internal
46708,809,2023-10-23 12:32:38.789946,397.24,Retail,40,External
46709,635,2024-04-27 23:51:38.789946,208.81,Dining,21,Internal
46710,509,2024-02-12 17:42:38.789946,218.99,Entertainment,22,External
46711,283,2023-10-16 03:18:38.789946,318.59,Retail,32,External
46712,875,2024-05-02 17:20:38.789946,249.26,Retail,25,Internal
46713,893,2023-10-31 18:35:38.789946,321.74,Dining,32,External
46714,271,2023-11-16 10:09:38.789946,423.55,Entertainment,42,Internal
46715,636,2023-11-14 13:15:38.789946,166.93,Groceries,17,External
46716,170,2024-03-24 06:16:38.789946,455.97,Retail,46,Internal
46717,248,2023-12-20 15:39:38.789946,185.43,Dining,19,Internal
46718,542,2023-12-12 05:57:38.789946,176.25,Dining,18,Internal
46719,114,2023-12-28 19:34:38.789946,138.09,Retail,14,Internal
46720,218,2023-10-18 04:56:38.789946,270.25,Retail,27,External
46721,507,2024-06-23 18:45:38.789946,318.8,Dining,32,Internal
46722,976,2023-08-02 16:09:38.789946,212.87,Groceries,21,External
46723,164,2024-03-27 11:35:38.789946,399.8,Travel,40,External
46724,824,2023-09-23 23:20:38.789946,241.66,Dining,24,External
46725,841,2023-07-27 14:13:38.789946,54.38,Retail,5,External
46726,423,2024-05-11 23:12:38.789946,333.45,Dining,33,Internal
46727,802,2023-12-08 23:37:38.789946,10.82,Travel,1,Internal
46728,32,2023-10-10 02:56:38.789946,167.52,Entertainment,17,External
46729,833,2024-04-23 05:27:38.789946,93.94,Entertainment,9,Internal
46730,549,2024-03-02 16:26:38.789946,470.59,Groceries,47,External
46731,583,2023-09-11 13:41:38.789946,313.43,Travel,31,External
46732,399,2024-02-10 13:10:38.789946,68.26,Retail,7,External
46733,855,2023-08-03 20:14:38.789946,160.43,Entertainment,16,Internal
46734,527,2023-09-16 18:22:38.789946,207.84,Travel,21,Internal
46735,882,2023-10-14 02:00:38.789946,103.39,Travel,10,External
46736,272,2024-03-27 00:09:38.789946,396.2,Entertainment,40,Internal
46737,258,2024-01-12 17:52:38.789946,77.62,Retail,8,Internal
46738,146,2024-03-12 04:35:38.789946,155.94,Entertainment,16,Internal
46739,103,2024-02-28 12:50:38.789946,136.22,Dining,14,External
46740,591,2023-11-20 07:35:38.789946,33.02,Entertainment,3,External
46741,824,2024-04-02 06:29:38.789946,241.3,Travel,24,External
46742,33,2023-11-13 15:13:38.789946,93.54,Groceries,9,External
46743,48,2024-03-17 18:47:38.789946,56.14,Groceries,6,Internal
46744,395,2024-02-20 12:50:38.789946,393.28,Dining,39,External
46745,192,2024-04-20 04:34:38.789946,166.94,Groceries,17,Internal
46746,972,2023-12-05 01:46:38.789946,206.24,Dining,21,Internal
46747,98,2024-04-27 20:50:38.789946,400.38,Travel,40,Internal
46748,678,2023-07-13 02:19:38.789946,110.82,Travel,11,External
46749,626,2023-08-28 07:47:38.789946,335.97,Dining,34,External
46750,534,2024-05-13 00:50:38.789946,408.52,Retail,41,Internal
46751,539,2023-09-07 23:29:38.789946,181.69,Dining,18,Internal
46752,856,2024-01-03 13:24:38.789946,341.91,Dining,34,Internal
46753,190,2024-04-19 17:32:38.789946,319.33,Groceries,32,Internal
46754,103,2023-12-08 23:32:38.789946,60.83,Groceries,6,External
46755,960,2023-10-23 23:30:38.789946,110.89,Retail,11,External
46756,71,2024-04-24 17:59:38.789946,201.69,Travel,20,External
46757,294,2024-04-04 00:21:38.789946,211.11,Groceries,21,External
46758,874,2024-05-02 01:47:38.789946,130.31,Groceries,13,Internal
46759,966,2024-05-20 16:52:38.789946,216.14,Travel,22,Internal
46760,595,2024-05-26 16:08:38.789946,79.64,Travel,8,External
46761,531,2024-03-24 17:01:38.789946,381.33,Entertainment,38,External
46762,167,2024-03-04 13:20:38.789946,417.71,Entertainment,42,Internal
46763,641,2024-03-22 11:02:38.789946,112.34,Travel,11,External
46764,524,2023-08-01 07:19:38.789946,473.39,Travel,47,Internal
46765,683,2024-01-01 10:21:38.789946,38.87,Groceries,4,External
46766,269,2023-12-15 23:19:38.789946,382.34,Travel,38,External
46767,756,2023-10-05 10:35:38.789946,333.46,Travel,33,Internal
46768,154,2024-02-19 20:17:38.789946,486.87,Groceries,49,Internal
46769,91,2024-01-01 06:12:38.789946,141.66,Entertainment,14,External
46770,423,2024-04-16 03:55:38.789946,62.51,Travel,6,Internal
46771,28,2024-05-12 21:11:38.789946,172.81,Groceries,17,Internal
46772,165,2024-04-06 19:17:38.789946,75.01,Groceries,8,Internal
46773,112,2023-11-02 21:17:38.789946,337.45,Travel,34,External
46774,153,2024-05-11 12:15:38.789946,55.62,Retail,6,External
46775,484,2023-09-01 19:02:38.789946,411.58,Retail,41,External
46776,178,2023-09-26 00:08:38.789946,208.6,Dining,21,External
46777,959,2024-05-06 11:44:38.789946,135.85,Dining,14,Internal
46778,935,2024-03-19 12:16:38.789946,114.95,Travel,11,Internal
46779,194,2024-06-18 04:08:38.789946,161.3,Dining,16,External
46780,443,2024-02-10 07:36:38.789946,26.11,Retail,3,External
46781,74,2023-12-20 20:53:38.789946,208.93,Groceries,21,Internal
46782,482,2023-11-07 05:10:38.789946,260.71,Groceries,26,External
46783,123,2023-10-14 11:48:38.789946,43.38,Dining,4,Internal
46784,971,2023-11-09 04:02:38.789946,110.08,Retail,11,External
46785,932,2023-11-28 19:13:38.789946,322.26,Groceries,32,External
46786,790,2024-03-24 05:16:38.789946,90.89,Entertainment,9,Internal
46787,486,2024-06-10 18:35:38.789946,441.39,Travel,44,Internal
46788,336,2023-12-28 03:25:38.789946,477.69,Groceries,48,External
46789,447,2024-05-29 03:27:38.789946,344.55,Entertainment,34,External
46790,512,2023-09-25 14:08:38.789946,206.1,Groceries,21,Internal
46791,906,2023-11-01 16:15:38.789946,404.36,Retail,40,Internal
46792,331,2023-08-10 21:53:38.789946,426.4,Entertainment,43,Internal
46793,234,2023-12-25 07:27:38.789946,17.8,Retail,2,External
46794,326,2024-05-25 20:15:38.789946,499.59,Entertainment,50,Internal
46795,158,2024-05-13 09:10:38.789946,453.26,Travel,45,External
46796,87,2023-10-10 11:10:38.789946,181.7,Retail,18,External
46797,25,2024-04-16 10:37:38.789946,172.3,Groceries,17,Internal
46798,924,2023-10-06 03:59:38.789946,310.37,Travel,31,External
46799,992,2024-02-18 08:06:38.789946,247.84,Dining,25,Internal
46800,713,2023-11-16 00:38:38.789946,294.17,Travel,29,External
46801,983,2023-10-05 06:29:38.789946,498.36,Groceries,50,Internal
46802,366,2024-05-07 07:06:38.789946,82.01,Entertainment,8,External
46803,13,2024-01-04 13:59:38.789946,21.22,Retail,2,Internal
46804,174,2024-06-27 09:22:38.789946,425.94,Travel,43,External
46805,107,2024-04-07 13:47:38.789946,77.9,Groceries,8,Internal
46806,426,2024-06-29 08:55:38.789946,419.39,Retail,42,External
46807,483,2023-11-05 11:55:38.789946,415.58,Travel,42,External
46808,502,2024-05-16 14:39:38.789946,244.94,Entertainment,24,External
46809,918,2024-03-25 17:13:38.789946,424.98,Retail,42,Internal
46810,460,2024-05-16 06:47:38.789946,328.34,Entertainment,33,Internal
46811,747,2023-11-05 17:01:38.789946,65.68,Dining,7,Internal
46812,146,2023-08-21 23:50:38.789946,364.38,Dining,36,Internal
46813,817,2023-12-02 02:52:38.789946,407.86,Retail,41,External
46814,302,2024-01-11 04:03:38.789946,415.87,Retail,42,External
46815,992,2024-03-26 21:25:38.789946,62.54,Dining,6,External
46816,880,2024-02-22 00:46:38.789946,77.72,Groceries,8,External
46817,352,2023-12-25 04:45:38.789946,243.09,Travel,24,External
46818,597,2023-09-29 08:46:38.789946,354.7,Entertainment,35,Internal
46819,689,2024-03-24 13:42:38.789946,305.86,Groceries,31,Internal
46820,886,2023-07-11 06:07:38.789946,138.27,Entertainment,14,Internal
46821,780,2024-01-08 16:34:38.789946,230.68,Travel,23,External
46822,472,2023-10-26 04:38:38.789946,199.8,Groceries,20,Internal
46823,432,2024-06-28 22:45:38.789946,320.63,Retail,32,External
46824,528,2023-08-14 08:01:38.789946,365.4,Entertainment,37,Internal
46825,94,2023-09-25 23:52:38.789946,190.32,Groceries,19,External
46826,347,2023-08-29 22:58:38.789946,177.19,Travel,18,External
46827,799,2023-10-23 01:02:38.789946,433.13,Travel,43,External
46828,868,2024-04-12 07:30:38.789946,232.94,Dining,23,Internal
46829,961,2024-01-18 20:30:38.789946,434.53,Groceries,43,Internal
46830,351,2024-06-16 16:14:38.789946,36.13,Entertainment,4,External
46831,1,2023-11-07 08:50:38.789946,256.32,Groceries,26,External
46832,480,2023-11-08 01:03:38.789946,243.59,Dining,24,External
46833,563,2023-08-01 18:51:38.789946,330.69,Travel,33,Internal
46834,459,2023-07-02 09:04:38.789946,410.59,Groceries,41,External
46835,337,2024-03-22 01:09:38.789946,453.39,Travel,45,External
46836,36,2024-06-01 07:07:38.789946,318.6,Entertainment,32,Internal
46837,812,2024-03-03 00:11:38.789946,311.16,Retail,31,External
46838,279,2023-11-07 03:00:38.789946,461.32,Entertainment,46,Internal
46839,159,2023-07-02 17:38:38.789946,364.87,Entertainment,36,Internal
46840,147,2023-10-12 09:04:38.789946,118.23,Groceries,12,Internal
46841,424,2023-10-12 11:00:38.789946,386.4,Travel,39,Internal
46842,221,2023-11-21 05:16:38.789946,256.16,Dining,26,External
46843,162,2024-04-02 03:57:38.789946,232.26,Groceries,23,External
46844,424,2024-04-08 11:36:38.789946,255.4,Travel,26,External
46845,952,2023-10-19 18:59:38.789946,309.69,Dining,31,Internal
46846,197,2023-11-14 16:48:38.789946,488.97,Groceries,49,Internal
46847,722,2023-12-04 10:19:38.789946,491.2,Groceries,49,Internal
46848,932,2024-02-09 09:46:38.789946,142.58,Travel,14,Internal
46849,748,2023-11-20 17:38:38.789946,208.49,Travel,21,Internal
46850,348,2024-01-16 07:37:38.789946,351.95,Dining,35,External
46851,338,2024-06-07 06:34:38.789946,164.91,Retail,16,Internal
46852,388,2024-04-19 16:02:38.789946,186.07,Travel,19,Internal
46853,25,2024-04-29 03:03:38.789946,439.16,Travel,44,External
46854,634,2024-03-11 01:36:38.789946,214.7,Dining,21,Internal
46855,5,2023-09-09 00:17:38.789946,119.04,Entertainment,12,External
46856,563,2024-06-13 07:29:38.789946,343.3,Retail,34,Internal
46857,863,2024-03-18 22:22:38.789946,50.76,Travel,5,Internal
46858,243,2023-10-13 11:54:38.789946,440.32,Travel,44,Internal
46859,608,2023-09-02 14:14:38.789946,498.34,Dining,50,External
46860,780,2024-06-29 10:54:38.789946,163.6,Groceries,16,External
46861,861,2023-11-09 19:07:38.789946,47.17,Retail,5,Internal
46862,623,2023-09-16 12:49:38.789946,357.51,Travel,36,External
46863,170,2024-05-02 20:28:38.789946,343.14,Groceries,34,Internal
46864,34,2023-08-11 21:16:38.789946,424.78,Retail,42,Internal
46865,879,2024-04-15 09:05:38.789946,150.5,Groceries,15,External
46866,92,2024-01-28 13:01:38.789946,338.29,Groceries,34,External
46867,519,2024-02-14 13:26:38.789946,308.51,Travel,31,External
46868,823,2023-12-27 23:48:38.789946,257.12,Entertainment,26,Internal
46869,716,2024-03-09 11:15:38.789946,432.68,Dining,43,Internal
46870,362,2024-02-09 13:52:38.789946,479.28,Groceries,48,Internal
46871,998,2023-07-18 00:47:38.789946,118.47,Travel,12,Internal
46872,850,2023-10-18 05:27:38.789946,354.11,Retail,35,Internal
46873,712,2024-05-09 09:55:38.789946,333.9,Retail,33,Internal
46874,713,2023-09-15 11:47:38.789946,403.42,Entertainment,40,External
46875,469,2023-08-30 12:31:38.789946,216.59,Retail,22,Internal
46876,603,2023-07-30 02:15:38.789946,88.85,Travel,9,External
46877,967,2024-04-25 22:41:38.789946,66.44,Dining,7,External
46878,933,2023-10-28 08:34:38.789946,70.6,Groceries,7,Internal
46879,160,2023-09-05 05:58:38.789946,268.58,Entertainment,27,Internal
46880,163,2023-11-01 00:57:38.789946,191.39,Dining,19,External
46881,81,2023-11-26 00:31:38.789946,485.9,Groceries,49,Internal
46882,379,2023-10-18 14:52:38.789946,321.61,Groceries,32,External
46883,974,2023-10-10 11:26:38.789946,98.79,Dining,10,Internal
46884,45,2024-06-28 21:57:38.789946,471.91,Dining,47,External
46885,399,2023-11-27 03:08:38.789946,221.13,Retail,22,Internal
46886,824,2024-06-07 10:05:38.789946,442.24,Travel,44,External
46887,607,2023-12-22 15:20:38.789946,293.13,Groceries,29,External
46888,723,2024-04-16 05:06:38.789946,247.16,Dining,25,External
46889,761,2024-05-29 05:25:38.789946,169.27,Travel,17,Internal
46890,872,2024-03-24 21:43:38.789946,399.64,Groceries,40,External
46891,300,2024-02-07 02:40:38.789946,10.77,Dining,1,External
46892,583,2023-10-04 00:47:38.789946,121.76,Travel,12,External
46893,255,2023-07-28 12:59:38.789946,146.93,Dining,15,Internal
46894,288,2023-12-01 20:22:38.789946,452.58,Dining,45,External
46895,951,2024-02-17 08:26:38.789946,451.04,Travel,45,Internal
46896,603,2024-03-01 13:10:38.789946,81.79,Groceries,8,Internal
46897,273,2023-08-07 23:07:38.789946,256.77,Dining,26,External
46898,268,2024-02-01 11:51:38.789946,325.51,Travel,33,Internal
46899,442,2023-10-27 01:58:38.789946,185.19,Entertainment,19,Internal
46900,843,2024-03-17 15:55:38.789946,275.93,Entertainment,28,External
46901,894,2024-05-01 03:55:38.789946,57.55,Dining,6,Internal
46902,730,2024-03-21 14:48:38.789946,209.65,Dining,21,Internal
46903,69,2023-12-20 15:28:38.789946,464.32,Dining,46,External
46904,497,2024-03-11 08:43:38.789946,77.06,Entertainment,8,External
46905,141,2024-02-04 22:43:38.789946,218.12,Retail,22,Internal
46906,580,2024-02-12 17:22:38.789946,358.76,Groceries,36,External
46907,492,2024-03-06 03:11:38.789946,345.33,Dining,35,External
46908,550,2024-04-02 13:15:38.789946,22.83,Groceries,2,Internal
46909,537,2024-02-04 12:15:38.789946,259.33,Dining,26,Internal
46910,46,2023-10-27 16:50:38.789946,57.26,Travel,6,Internal
46911,395,2023-11-25 04:51:38.789946,393.25,Groceries,39,Internal
46912,228,2024-02-05 09:43:38.789946,418.78,Dining,42,External
46913,980,2024-04-28 07:31:38.789946,71.9,Entertainment,7,Internal
46914,83,2024-04-13 02:12:38.789946,94.34,Travel,9,Internal
46915,932,2023-11-26 02:09:38.789946,151.66,Travel,15,External
46916,274,2024-03-10 04:07:38.789946,156.06,Retail,16,External
46917,510,2023-12-05 18:55:38.789946,269.02,Groceries,27,Internal
46918,458,2024-06-12 12:41:38.789946,377.8,Groceries,38,External
46919,5,2024-06-28 10:38:38.789946,140.14,Groceries,14,External
46920,45,2023-08-19 20:42:38.789946,291.27,Retail,29,Internal
46921,647,2024-03-03 19:27:38.789946,54.98,Dining,5,Internal
46922,188,2023-12-06 15:15:38.789946,47.39,Retail,5,Internal
46923,675,2024-04-11 21:04:38.789946,342.94,Entertainment,34,External
46924,898,2023-07-23 13:37:38.789946,477.67,Retail,48,Internal
46925,698,2024-02-24 13:10:38.789946,24.58,Entertainment,2,Internal
46926,150,2024-06-17 09:58:38.789946,294.42,Retail,29,External
46927,451,2024-05-30 21:42:38.789946,79.84,Travel,8,External
46928,867,2023-11-11 12:00:38.789946,44.68,Groceries,4,Internal
46929,865,2024-03-26 04:52:38.789946,167.64,Groceries,17,Internal
46930,786,2023-08-20 22:47:38.789946,120.68,Dining,12,Internal
46931,666,2023-11-07 16:06:38.789946,347.33,Retail,35,Internal
46932,431,2023-08-12 13:55:38.789946,14.04,Entertainment,1,Internal
46933,160,2024-04-26 22:43:38.789946,84.23,Entertainment,8,External
46934,910,2023-09-05 21:55:38.789946,309.11,Groceries,31,Internal
46935,72,2024-05-03 02:24:38.789946,167.52,Dining,17,Internal
46936,311,2024-06-08 20:37:38.789946,264.6,Groceries,26,External
46937,250,2024-03-22 15:06:38.789946,161.34,Travel,16,Internal
46938,970,2023-12-16 12:43:38.789946,138.71,Entertainment,14,External
46939,556,2023-11-13 14:50:38.789946,228.25,Dining,23,Internal
46940,812,2024-03-12 07:17:38.789946,175.58,Dining,18,Internal
46941,272,2024-04-05 05:00:38.789946,100.56,Dining,10,External
46942,790,2024-01-30 00:51:38.789946,197.41,Retail,20,Internal
46943,422,2024-03-07 03:45:38.789946,228.3,Dining,23,External
46944,350,2024-01-09 17:59:38.789946,84.64,Travel,8,External
46945,375,2024-01-29 20:38:38.789946,205.34,Dining,21,Internal
46946,208,2023-10-20 11:47:38.789946,291.34,Groceries,29,Internal
46947,605,2023-07-27 02:36:38.789946,344.19,Travel,34,External
46948,989,2024-04-23 02:54:38.789946,463.99,Entertainment,46,External
46949,341,2024-01-26 20:59:38.789946,414.99,Travel,41,Internal
46950,709,2023-12-17 04:06:38.789946,357.52,Travel,36,External
46951,342,2023-10-25 21:03:38.789946,492.53,Retail,49,Internal
46952,595,2024-04-15 01:01:38.789946,302.39,Retail,30,Internal
46953,904,2024-04-24 20:46:38.789946,215.03,Dining,22,Internal
46954,256,2023-11-23 23:25:38.789946,164.68,Retail,16,External
46955,19,2024-04-15 15:52:38.789946,260.57,Retail,26,Internal
46956,858,2024-07-01 20:47:38.789946,241.14,Dining,24,External
46957,925,2024-04-26 18:02:38.789946,139.96,Entertainment,14,Internal
46958,780,2024-01-25 09:04:38.789946,326.7,Entertainment,33,External
46959,151,2023-09-22 11:38:38.789946,159.46,Dining,16,Internal
46960,713,2024-01-30 23:27:38.789946,134.04,Entertainment,13,Internal
46961,430,2023-12-30 23:26:38.789946,469.61,Entertainment,47,Internal
46962,381,2023-10-15 07:51:38.789946,307.8,Entertainment,31,External
46963,211,2024-02-27 12:23:38.789946,217.48,Travel,22,Internal
46964,278,2024-02-14 02:25:38.789946,312.01,Retail,31,External
46965,16,2024-04-19 13:09:38.789946,444.26,Travel,44,Internal
46966,101,2023-12-08 07:42:38.789946,104.05,Travel,10,Internal
46967,415,2024-06-25 11:36:38.789946,410.78,Dining,41,External
46968,144,2024-04-20 20:34:38.789946,68.43,Travel,7,Internal
46969,306,2023-11-28 03:10:38.789946,117.81,Dining,12,Internal
46970,486,2024-06-13 23:56:38.789946,468.77,Retail,47,External
46971,643,2023-09-09 23:00:38.789946,117.06,Groceries,12,External
46972,491,2024-01-02 08:56:38.789946,130.23,Entertainment,13,External
46973,228,2024-05-29 02:48:38.789946,470.28,Travel,47,Internal
46974,824,2023-07-30 06:27:38.789946,254.5,Groceries,25,External
46975,629,2023-07-22 10:45:38.789946,343.61,Retail,34,Internal
46976,803,2023-10-26 02:56:38.789946,164.64,Travel,16,Internal
46977,35,2023-11-18 05:13:38.789946,209.12,Entertainment,21,Internal
46978,898,2024-03-23 00:02:38.789946,284.08,Dining,28,External
46979,194,2024-01-04 21:04:38.789946,341.12,Retail,34,External
46980,400,2023-08-03 07:11:38.789946,172.26,Entertainment,17,External
46981,822,2023-11-11 20:03:38.789946,170.59,Entertainment,17,Internal
46982,896,2024-03-20 09:47:38.789946,88.62,Travel,9,Internal
46983,256,2024-01-18 17:51:38.789946,401.17,Travel,40,Internal
46984,771,2023-08-04 09:42:38.789946,224.09,Entertainment,22,Internal
46985,301,2023-12-17 11:24:38.789946,21.03,Travel,2,External
46986,676,2023-12-31 10:17:38.789946,73.52,Dining,7,Internal
46987,424,2024-06-20 17:58:38.789946,411.88,Entertainment,41,Internal
46988,690,2023-11-28 03:09:38.789946,53.58,Entertainment,5,Internal
46989,13,2023-08-19 07:58:38.789946,412.34,Retail,41,Internal
